"","merged.pos","D75046-","D75054-","D75064-","D75066-","D75077-","D75079-","D75150-","D75173-","D75201-","D75211-","D75224-","D75239-","D75240-","D75251-","D75290-","D75292-","D75315-","D75327-","D75338-","D75366-","D75383R","mean"
"3759",3759,0.0104966717869944,0.0146736380502614,0.013787582280733,0.0159139784946237,0.0140845070422535,0.00644834998103427,NA,0.00884955752212389,0.00947829549980088,0.0135434622014282,0.0028169014084507,0.00827113173290297,0.0036144578313253,0.00692704495210022,NA,NA,0.0151218644369329,0.0117672460326028,0.00837696335078534,0.0192876030486856,0.0117955439056356,0.0108474888643708
"3760",3760,0.000774193548387097,0.00218634376051127,0.00151582701738743,0.00129589632829374,0.00124895920066611,0.00088708655430237,0.00176574455562095,0.00126382306477093,0.00167771830310777,0.00173010380622837,0.000946372239747634,0.00162107396149949,0.0016965584100824,0.000743826242189824,0.00165189968463733,0.00269493352497305,0.00160972992309068,0.00226830848995463,0.00209937018894332,0.00219298245614035,0.0021978021978022,0.00162231206944462
"3761",3761,0.000510986203372509,0.00232906338379637,0.00193713128467025,0.00170333569907736,0.00163733115022513,0.000750375187593797,0.00174317257408483,0.00156201187129022,0.0020369790034472,0.0019526482792287,0.00124339446689462,0.00281746830348159,0.002647412755716,0.00204439252336449,0.00220783043862231,0.00244669695910521,0.00173822353554667,0.00256794350524288,0.00136939404313591,0.001388246182323,0.00172488141440276,0.00182661517926771
"3762",3762,NA,0.0127041742286751,0.0360833771238395,0.0155492154065621,0.0032520325203252,NA,0,0.00371517027863777,NA,0.006318347509113,0.000310077519379845,0.000198965380023876,0.00118821292775665,0.00684233512883971,0.00469828219057407,NA,0.0228143504005573,0.00785812891579059,0.00513522766175967,0.0159778767859886,0.0107573149741824,0.00902371111482385
"3763",3763,0.0111053719008264,0.00743678730788299,0.0097436797752809,0.114213947990544,0.00615510874025441,0.00473402267347701,NA,0.0549242424242424,0.00829972075705864,0.00584225900681597,0.00250156347717323,0.00321156162183862,0.00362756952841596,0.00440658049353702,0.00411337970234089,0.00834542815674891,NA,0.0146063795510686,0.00766817706517951,0.0129424606268517,0.00992234685073339,0.0154631888236985
"3764",3764,0.00281473899692938,0.00392541707556428,0.00352779211839615,0.00390352711557228,0.00440176070428171,0.0032142415626159,0.00382932166301969,0.0033313143549364,0.00260836210203299,0.0026359932901989,0.00341085271317829,0.00297500991669972,0.00143129770992366,0.00304878048780488,0.00290170475154153,0.00402238544945785,0.00218377288761969,0.00295140718878465,0.0013527223537369,0.00258870108116339,0.00297492562685933,0.00304923948334846
"3765",3765,0.00278199291856348,0.00146603681381332,0.00368972026771924,0.00166759310728182,0.00239139099242726,0.0016083137448967,0.000543478260869565,0.00210589651022864,0.00183682840961274,0.00167344011475018,0.00124185035703198,0.00256815487949427,0.00141978230004733,0.00246091488129705,0.00108695652173913,0.00333274864058937,0.00502428403952437,0.00207253886010363,0.00336927223719677,0.00257966616084977,0.00424808836023789,0.00234137849420355
"3766",3766,0.00153413449245717,0.00098570724494825,0.000949503668536901,0.000558347292015634,0.00242914979757085,0.000744601638123604,0,0.00090689238210399,0.000534718508899244,0.0004778972520908,0.00092965602726991,0.00119952019192323,0.000719597025665627,0.00232761128891475,0.00396196513470681,0.000699056274030059,0.00100250626566416,0.00146046317546422,0.002710027100271,0.00122399020807834,0.000855798031664527,0.00124814966668567
"3767",3767,0.00566864210255089,0.00411929477673422,0.00380919400917669,0.00503566932438103,0.00857142857142857,0.00561307222152925,0.00328587075575027,0.00635978195033313,0.00435513447432763,0.00405244338498212,0.00433302383163107,0.0060313630880579,0.0048390999274135,0.00655689931516829,0.0053898670499461,0.00488400488400488,0.0053475935828877,0.00345368916797488,0.00644504748982361,0.00460758716019045,0.00644883920894239,0.00520035934653498
"3768",3768,0.0269220812839762,0.00131947880587168,0.00296658232265945,0.00379479971890372,0.00206782464846981,0.00149812734082397,0.00274876305662452,0.00272562083585706,0.00427383042051439,0.00166626993572959,0.000620347394540943,0.00141987829614604,0.00614099729796119,0.00145985401459854,0.00790854842188511,0.0036598117811084,0.0060190603577997,0.00220287422637155,0.0027378507871321,0.00370484717505403,0.0012998266897747,0.00415034641960965
"3769",3769,0.0062047569803516,0.00759326510399472,0.00480181595949013,0.00408278192313107,0.00455298013245033,0.004006510579692,0.0066042927903137,0.00606428138265616,0.00541323574260445,0.00522813688212928,0.00372208436724566,0.00710659898477157,0.00319645930661421,0.00366730233240428,0.00545898577790547,0.00472110508830215,0.00334392242099983,0.0050309191908605,0.00274348422496571,0.00511310814998451,0.00564236111111111,0.00496658992533231
"3770",3770,0.00128040973111396,0.000985869208018403,0.00251539595801891,0.00294985250737463,0.00165016501650165,0.00149925037481259,0,0.00270758122743682,0.00161141804788214,0.00263220866235942,0.00156298843388559,0.00141414141414141,0.00194884287454324,0.0014801657785672,0.00210939773057899,0.00229236466231705,0.00151158884783339,0.00249584026622296,0.00171350239890336,0.00201051654809774,0.00345572354211663,0.00189653443955838
"3771",3771,0.00152091254752852,0.00197303518579415,0.00510424777229864,0.0021100014066676,0.00370675453047776,0.00225450901803607,0.00275330396475771,0.000901442307692308,0.0033313143549364,0.00166034155597723,0.0012326656394453,0.00240963855421687,0.000970638194612958,NA,0.0130185979971388,0.00140203294777427,0.00347107438016529,0.00227061616265869,0.00239972574562907,0.00448291853454939,0.00172265288544358,0.00293482118429003
"3772",3772,0.00536261491317671,0.00463729711825108,0.00381646283285628,0.00564971751412429,0.00669456066945607,0.00443487075519513,0.00720221606648199,0.00664050709326894,0.0048495870273547,0.00356633380884451,0.00464828013634955,0.00422960725075529,0.00364874726343955,0.00355187213260323,0.00521987844118699,0.00490110274811833,0.00381869500249045,0.00416016640665627,0.00485942381117668,0.00543647095371233,0.00345274061286146,0.00479910250277904
"3773",3773,0.00127356087620988,0.000497512437810945,0.00130208333333333,0.00186353211009174,0.00126156433978133,0.00205470656221908,0,0.00180559735179055,0.00173913043478261,0.00166112956810631,0.00216249613839975,0.00141214444220295,0.00146484375,0.00193021529324425,0.00149391762111404,0.0022707423580786,0.000496195831955012,0.00155504872486005,0.00284596229099964,0.00111128750595333,0.00215796288303841,0.00154093494542723
"3774",3774,0.0122574055158325,NA,0.0184123675525447,0.00389779125162408,0.00126528890763391,0.00193823491407159,0.00276090557702927,0.0045153521974714,0.00612152357920193,0.00213068181818182,0.00371632084236606,0.00262891809908999,0.00441934691873312,0.0019348117279357,0.0034086067319983,0.00803633822501747,NA,0.00591286307053942,0.00216919739696312,0.00418679549114332,0.0116681071737252,0.0053358345784791
"3775",3775,0.00154479917610711,0.00132934529744101,0.00165519644568342,0.0023121387283237,0.00126903553299492,0.00129165590286748,0,0.00181104738907335,0.00151228733459357,0.00118623962040332,0.00154798761609907,0.00163198694410445,0.00223658051689861,0.00224047796863331,0.00156183444554877,0.00139835693060654,0.00264200792602378,0.00259632360577422,0.00108932461873638,0.00193861066235864,0.003487358326068,0.00172774261849236
"3776",3776,0.0046972860125261,0.00575657894736842,0.0044278520576489,0.00504250108053595,0.00552016985138004,0.00567668687911237,0.00110497237569061,0.00269058295964126,0.00348089292470677,0.00594388968140751,0.00341721031376204,0.00244299674267101,0.0034610630407911,0.0041524543971526,0.00540002842120222,0.00509576524336672,0.00495949743759299,0.00395133617552251,0.00399709302325581,0.00417737789203085,0.0056252704456945,0.00433435742395525
"3777",3777,0.0637267397399949,0.00509533201840894,0.0206406303528606,NA,0.00811688311688312,NA,0.00483870967741936,0.040011768167108,0.00912450041475002,0.0120795831359545,0.00374648766781143,0.010993325480958,0.0044811320754717,0.0047541227157926,0.0024201010748096,0.00402943237561317,0.0130427604424633,0.00833418030287631,NA,NA,0.0336842105263158,0.014654111722676
"3778",3778,0.00253678335870117,0.00197465854862597,0.00162699092310327,0.00156050503617534,0.00243506493506494,0.00499615680245965,0.00107066381156317,0.00146756677428823,0.00187941662907833,0.00189259522119707,0.00251493241119145,0.001953125,0.00257671585851487,0.00207284572105419,0.00169803311164568,0.00209643605870021,0.000984898227183191,0.00111347302358538,0.0017749378771743,0.00330656589513462,0.00249895876718034,0.00209672971388673
"3779",3779,0.00329280648429585,0.00295955277869122,0.00205356378882519,0.00099403578528827,0.00121261115602264,0.00128172263522174,0.0016008537886873,0.000880798590722255,0.002701283109477,0.00117980179329873,0.00343535290443473,0.00233599377068328,0.00257249766136576,0.00325251330573625,0.00232623713520372,0.00174641983932937,0.00130847235852143,0.00192307692307692,0.00177367860943597,0.00173228346456693,0.0012453300124533,0.00199089932834942
"3780",3780,NA,0.00742574257425743,0.0246892115100409,0.00852878464818763,0.0065439672801636,0.0288572527895344,0.0091792656587473,0.0192878338278932,NA,NA,NA,NA,NA,0.00522700119474313,0.0061961398760772,NA,0.0102242744063325,NA,0.0067304286220333,0.0124057788944724,0.0216010165184244,0.0128382075231467
"3781",3781,0.00200652119388011,0.00082767753683165,0.00156671598920707,0.00143020594965675,0.00122749590834697,0.00103013134174607,0.00107584722969338,0.000589796520200531,0.00172413793103448,0.00283152430391694,0.000944584382871536,0.00154261473197069,0.00278293135435993,0.000750300120048019,0.000922443766408855,0.00192813321647677,0.000327815112276676,0.00234765744615699,0.00106458481192335,0.00110671936758893,0.00168421052631579,0.00141485946385293
"3782",3782,0.00202891199594218,0.00301053687907677,0.00323483126420703,0.00302942873629544,0.00370065789473684,0.00378096479791395,0.00163132137030995,0.00326312666864432,0.0014247150569886,0.00212314225053079,0.00221238938053097,0.00233417623030539,0.000938086303939962,0.00166970248937462,0.00318967961440318,0.00175438596491228,0.00358832164410373,0.00277949351451513,0.00323275862068966,0.00382043935052531,0.00508259212198221,0.00275379343571087
"3783",3783,0.017005076142132,0.0118629908103592,0.0156685236768802,0.00627853881278539,0.0111019736842105,0.00734157650695518,0.00703082747431044,0.00914994096812279,0.00650175622150811,0.00680112570356473,0.00440113171958504,0.00290303851364428,0.00395993477754484,0.00501062860613422,0.00814263652955216,0.00696985537550096,0.00781631656082071,0.00586721564590839,0.00389518413597734,0.00750117205813408,0.00460829493087558,0.00761036851688124
"3784",3784,0.00202122283981809,0.00167224080267559,0.000869565217391304,0.00114253070551271,0.00205254515599343,0.00244624694219132,0.00324149108589951,0.00147536146355857,0.00194131262599866,0.000702247191011236,0.0034504391468005,0.000770267668014635,0.00208574739281576,0.00212668995898527,0.00146812080536913,0.00173792144595064,0.000974500568458665,0.00154225786551511,0.00247963159759122,0.00140449438202247,0.00167154199749269,0.00177506556471745
"3785",3785,0.00501127536958156,0.00604331039113648,0.00390184687418712,0.00573641187437258,0.00413052457662123,0.00695517774343122,0.00487540628385699,0.00708800945067927,0.00462721098589447,0.00536630891273915,0.00283822138126774,0.00685453160700685,0.00455373406193078,0.00427742132600061,0.00580216707444949,0.0046891281695033,0.00292397660818713,0.00437881873727088,0.00467121810995329,0.00472515356749094,0.0062396006655574,0.00503283113195802
"3786",3786,0.0179929042067917,0.022508038585209,0.0061473610257311,0.00500285877644368,0.00384122919334187,0.00335570469798658,0.00272331154684096,0.00327966607036374,0.00615292263825317,0.00398406374501992,0.0012622278321237,0.00248328557784145,0.00388571428571429,0.00246647140434716,0.00273818717966721,0.0269746121297602,NA,0.00399017802332719,0.0032967032967033,0.00562429696287964,0.00376726663876099,0.00657385019085534
"3787",3787,0.00307062436028659,0.00394714261197872,0.00363024614839738,0.003584229390681,0.0055793991416309,0.00507350071549369,0.00824175824175824,0.00836570062742755,0.00406657127795768,0.00538767861325837,0.00669002867155145,0.00615029790505478,0.00323699421965318,0.00347661188369153,0.00472863293104665,0.00315126050420168,0.00523388943408571,0.00484436198721913,0.00367917586460633,0.0050308341447582,0.00469483568075117,0.00485065592169
"3788",3788,0.00231243576567318,0.0024017841825356,0.00520282186948854,0.00429614778748389,0.00470286447199658,0.00272585669781931,0.00273972602739726,0.00298864315600717,0.00277008310249307,0.00279394644935972,0.00347222222222222,0.00229401644045116,0.00691244239631336,0.00363636363636364,0.00328281064468813,0.0024390243902439,0.00340687865022713,0.00372979693327808,0.00221238938053097,0.00422283579665422,0.00553898593949723,0.00352771790193926
"3789",3789,0.00434005616543273,0.0186675800650796,NA,NA,NA,0.00921359979236958,0.00546746856205577,NA,NA,0.00651920838183935,NA,0.00170940170940171,0.00252062328139322,0.00601837187203041,0.0187250157795077,0.00437598459653422,0.0161185281667209,0.00896722325293754,NA,NA,0.00594732370433305,0.00835310656381814
"3790",3790,0.00274040857000498,0.000678195998643608,0.00131417557385667,0.00141382723031246,0.00127064803049555,0.000904977375565611,0,0.000588581518540318,0.000739043677481339,0.00161550888529887,0.00220333648095688,0.00206689214580985,0.00158227848101266,0.000949968334388854,0.000624349635796046,0.000522648083623693,0.000809323405632891,0.000506431682366049,0.00144770177343467,0.00143449155243864,0.00211416490486258,0.00121556920669153
"3791",3791,0.00297029702970297,0.00305291723202171,0.00148926850635129,0.00169491525423729,0.00424448217317487,0.00271774297916397,0.00108283703302653,0.00412371134020619,0.00110766504209127,0.00324449594438007,0.000943692985215477,0.00112676056338028,0.00180709283939462,0.00285986653956149,0.00159589231196225,0.00297306750612102,0.00226904376012966,0.00171699828300172,0.00144300144300144,0.00223072020395156,0.00169419737399407,0.00220898411162237
"3792",3792,0.00197677291821102,0.00459809264305177,0.00412896424492664,0.00283005518607613,0.00513918629550321,0.00338145402523085,0.00216684723726977,0.00856973995271868,0.00273425953295891,0.00324374420759963,0.00219711236660389,0.00282167042889391,0.00295454545454545,0.00271782573940847,0.00214696308608629,0.00593990216631726,0.00565702278972038,0.00263051396195872,0.00472383720930233,0.00560358629522895,0.00212585034013605,0.00372799743246421
"3793",3793,0.00224382946896036,0.00155494125777471,0.0015033604527768,0.00171379605826907,0.00219394471259324,0.0014559894109861,0.00109349371241115,0.00178890876565295,0.0017010576140818,0.001629043518734,0.000943692985215477,0.00246585735963581,0.000689655172413793,0.00129891216106511,0.00138504155124654,0.00261780104712042,0.00146009085009734,0.00224260958205912,0.00294659300184162,0.00144950877758093,0.00214592274678112,0.00173924048606178
"3794",3794,0.00455580865603645,0.00335333568655136,0.00430377476912042,0.0036368926389293,0.00862068965517241,0.0043249087714556,0.00386100386100386,0.00542005420054201,0.00437555621477306,0.00604932526756631,0.00379626700411262,0.00709627924817798,0.0048928238583411,0.00312963267995388,0.00388888888888889,0.00857692980920707,0.00536934591604295,0.00206398348813209,0.00754147812971342,0.00292730525288665,0.00481189851268591,0.00488553250044254
