"","merged.pos","D75046-","D75054-","D75064-","D75066-","D75077-","D75079-","D75150-","D75173-","D75201-","D75211-","D75224-","D75239-","D75240-","D75251-","D75290-","D75292-","D75315-","D75327-","D75338-","D75366-","D75383R","mean"
"3647",3647,0.00136674259681093,0.00045903144365389,0.00182618970888388,0.0103756708407871,0.00380952380952381,0.00130690481376606,0,0.000404203718674212,0.0111872344115862,0.000651748859439496,0.0026841634357292,0.000345065562456867,0.000400801603206413,0.00210560414642047,0.00218187485389231,0.0016249593760156,0.000824062628759786,0.00127551020408163,0.00255847953216374,0.00331703910614525,0.00252652854977261,0.00243958758103664
"3648",3648,0.00045341192473362,0.000229832222477591,0.000534816557920633,0.000172771250863856,0,0.000217533173809006,0,0.000403388463089956,0,0.000216590859865714,0,0.000172771250863856,0.000401042711048727,0.000324201653428432,7.77665448324131e-05,0.00048717115946736,0.000414851690520639,0.000106371662589086,0.000364431486880466,0.000524658971668416,0.000505816894284269,0.000267020403730669
"3649",3649,0.00109577032653956,0,0.000109878035380727,0.000813537260006508,0.000743218134522482,0.000430477830391735,0,0.000410677618069815,0.000258197779499096,0.000434027777777778,0.000890207715133531,0.000351185250219491,0,0.000319846473692628,0.000233572095920274,0.000487884208814441,0.000207986688851913,0.000318979266347687,0.00110782865583456,0.000677621548365238,0.002,0.00051861412692226
"3650",3650,0.00547645125958379,0.00140252454417952,0.0015420200462606,0.000502596749874351,0.00483091787439614,0.00151351351351351,0,0,0.000172057811424639,0.000648648648648649,0,0.00017683465959328,0.000205380981721093,0.000481077613855035,0.00374123148869836,0.00113969391077825,0.000656311529205863,0.000212111570686181,0.000742115027829314,0.00287794142542746,0.00303030303030303,0.00139770150885615
"3651",3651,0.000439753737906772,0.000707714083510262,0.00110472823685373,0,0.000743218134522482,0.00108038029386344,0,0.000835770998746344,0.000428118845791592,0.00108154877784988,0,0.000534378339864624,0.000413650465356774,0.000480923372875922,0.000467362517526094,0.000651465798045603,0.0008424599831508,0.000317931326833404,0.000748502994011976,0.000681779444349753,0.00151745068285281,0.000622720858757727
"3652",3652,0.000443655723158829,0.000226654578422484,0,0.000652635013868494,0.0011177347242921,0,0,0,0.000599058622165169,0.000216029379995679,0,0,0.000205549845837616,0.000316105579263474,0.000155726855096161,0,0.000210393435724805,0.000317258883248731,0,0,0.000505816894284269,0.000236505692159896
"3653",3653,0.00155936734239252,0.000226449275362319,0.00248353309577799,0.00130039011703511,0.000745990302126072,0.00152638464893153,0.000661375661375661,0.000827472072817542,0.000512645249487355,0.000215610176800345,0.000297176820208024,0.000527704485488127,0.000615132253434488,0.00142045454545455,0.00148021190401994,0.000489795918367347,0.000417536534446764,0.000739879505337702,0.000738007380073801,0.00373071053077836,0.000502008032128514,0.00100084932627829
"3654",3654,0.00331858407079646,0.000904772675865189,0.00258732212160414,0.00178224238496436,0.00111940298507463,0.000429645542427497,0.000659630606860158,0,0.000512207614819874,0.000430570505920344,0.000892857142857143,0.000175994368180218,0.000614250614250614,0.000472813238770686,0.00264632627646326,0.00275839688463411,0.000834550385979554,0.00042234188575652,0.000736648250460405,0.00352585627938214,0.00150375939849624,0.0012537225349316
"3655",3655,0.000447227191413238,0.00137236962488564,0.000647598488936859,0.000162839928350432,0,0.000437636761487965,0,0,0.00034308259713526,0.000432900432900433,0,0.000352920416446091,0.000823045267489712,0.00111696186373065,0.000548718350709414,0.000490196078431373,0.000637484062898428,0.000318066157760814,0.00185873605947955,0.0010307507301151,0.00253036437246964,0.000645280875459076
"3656",3656,0.000226449275362319,0.000916170407695831,0.000325909831613254,0,0,0,0.000668449197860963,0,0.000257201646090535,0,0,0.000354107648725212,0.000207339829981339,0.000322268772155978,0.000162258640272595,0.000166500166500167,0,0.000106655290102389,0,0.00017531556802244,0.000512032770097286,0.0002095551925943
"3657",3657,0.000223313979455114,0,0.000317762948840165,0.000320666987333654,0.000745434215430488,0.000202224469160768,0.000647249190938511,0,0.000511421752471872,0.000430015050526768,0.000898741761533853,0.000346320346320346,0,0.000161420500403551,0.000628239359195854,0.000162258640272595,0.000208203206329377,0.000732447420738726,0,0.000667668168920047,0.000979911807937286,0.000389680943133761
"3658",3658,0.000447828034034931,0.00045382346267302,0.000318302387267905,0.000160333493666827,0.00074487895716946,0,0,0,0.000596455351056578,0.000214546234713581,0.000903614457831325,0.00017286084701815,0.000202142712755205,0.000157878118092832,0.000157368793768196,0.000488042947779405,0.00041407867494824,0.000419595090737438,0.000719942404607631,0.000835701153267592,0.00147637795275591,0.000423036717816392
"3659",3659,0.000448531060775959,0.00045382346267302,0.000106337728626117,0,0,0.000604351329572925,0,0,8.49906510283869e-05,0,0.000301204819277108,0,0,0,0.000156617071260767,0,0,0.000210017851517379,0,0.000333555703802535,0,0.00012854427040639
"3660",3660,0.000457770656900893,0.00116931711880262,0.000868149755832881,0.000813934559661403,0.000380807311500381,0,0.000662690523525514,0.00209731543624161,0.00103030823387997,0.0010771219302025,0.000919117647058824,0.000176991150442478,0.000625260525218841,0.000660174946360786,0.000958083832335329,0.000328299409061064,0.00127118644067797,0.000426439232409382,0.000739371534195933,0.000685518423307626,0.00150753768844221,0.000802637921717058
"3661",3661,0.000951248513674197,0.00309229305423406,0.000774421949330678,0.0011688094840541,0.000778513040093422,0.00124300807955252,0,0.000951022349025202,0.000689358035329599,0.000216825672159584,0.000622858922454064,0.00039714058776807,0.000650195058517555,0.000849906510283869,0.0012227928588897,0.00148760330578512,0,0.000328371278458844,0.000383729854182655,0.000361663652802893,0.00156087408949011,0.000844316014099345
"3662",3662,0,0.000236294896030246,0.000433745391455216,0.000164771791069369,0.00038109756097561,0.000203915171288744,0,0,0.000169692855930765,0.00021362956633198,0.00030543677458766,0.000185288123031314,0.000426348326582818,0.000167140230653518,0.000238967659710053,0.000162575191025849,0,0.000433463372345037,0.000374953130858643,0.000172443524745646,0.000511770726714432,0.000227692109206519
"3663",3663,0.000703564727954972,0.000237925291458482,0.000976350618355392,0.00132034989272157,0.000773096250483185,0.000613246116107931,0.001318391562294,0.00129310344827586,0.00085295121119072,0.000645300064530006,0.000618238021638331,0.000559597090095132,0.000644329896907216,0.000840477391158178,0.000970952342422526,0.00180121172425086,0.00146168302359574,0.000983499071139766,0.00188182160331201,0.000348128807658834,0.00102406554019457,0.000946108747416442
"3664",3664,0.0002313743637205,0.000232072406590856,0.000105674733171299,0.000161655350792111,0.00037593984962406,0.000399520575309628,0,0,8.45165652467884e-05,0.000424448217317487,0,0,0.00021137180300148,0.000328623069339468,0.000239865675221876,0,0,0.000108178277801817,0.000368731563421829,0.000169606512890095,0.000498753117206983,0.000187634860983632
"3665",3665,0.00185185185185185,0.204828090709583,0.00116439081189796,0.00145513338722716,0.000753579502637528,2e-04,0.000638569604086846,0.000420875420875421,0.000592718035563082,0.00021308331557639,0.000612745098039216,0.000548646671543526,0,0.000164015089388224,0.000645838378945669,0.0013006015282068,0.000416233090530697,0.000865613503570656,0.000369276218611521,0.00153688524590164,0.00249625561657514,0.0105273525276482
"3666",3666,0.000464360343626654,0.00101137800252844,0.00032006828123333,0.000162813415825464,0.000382848392036753,0.000403388463089956,0.00128617363344051,0.000424448217317487,0.000427606260155649,0.000866551126516464,0.000630119722747322,0.000370507595405706,0,0.000661375661375661,0.000568366352711919,0.000496360026472535,0.000835770998746344,0.00043535045711798,0.0003725782414307,0.00121044440601764,0,0.000539548076085548
"3667",3667,0.000464360343626654,0.000738552437223043,0.00032,0.000488122356003905,0.000753295668549906,0.000201734920314706,0,0.000845665961945032,0.000508603882342969,0.00107158165452207,0.000934288383681096,0,0.000213903743315508,0.000330742516950554,0.000240867121637896,0.000163371998039536,0.000618556701030928,0.000653737197646546,0.000372717107715244,0.000170881749829118,0,0.000432903987827367
"3668",3668,0.000691562932226833,0,0.000316422318320852,0.000643293663557414,0.000380228136882129,0,0,0,0.000426803243704652,0.000219058050383352,0.000317460317460317,0,0.000418147606104955,0.000485358356253033,0.000162350840165598,0.000166472448809722,0.000413821642871922,0.00054241701019744,0,0.000508905852417303,0.000490196078431373,0.000294404690370805
"3669",3669,0,0,0.000313774709758393,0.000318217979315831,0.000378071833648393,0,0,0,0,0.000429184549356223,0.00031104199066874,0.000180212650928095,0.000413736036408771,0.000320821302534488,0.000240847784200385,0.00032835330815958,0,0.000107898144151921,0,0,0,0.00015915048995861
"3670",3670,0.000234192037470726,0.000455788514129444,0.000321371183717193,0.000485594043379735,0,0,0,0,0,0.000868243976557413,0.000320102432778489,0,0.00063626723223754,0.000655200655200655,0.000659902664357007,0.000335345405767941,0.000625,0.000218746582084655,0,0.000343053173241852,0.000492125984251968,0.000316711137389268
"3671",3671,0.000480192076830732,0.000466309162975052,0.00164095831965868,0.000828912466843501,0.00158040300276571,0.0035409289731306,0.000641848523748395,0.00132508833922261,0.000699361832328001,0.000219202104340202,0.00130463144161774,0.00112317484088356,0.000655164883162262,0.000817527795945062,0.00174578102917948,0.000865800865800866,0.000208724692131079,0.00112120192846732,0.00111940298507463,0.00215401184706516,0,0.00107326795767479
"3672",3672,0.00539399624765478,0.00270880361173815,0.00147991543340381,0.00285216289019173,0.00229621125143513,0.000969743987587277,0.000617665225447807,0.00123507616303005,0.00093346911065852,0.00107968041459728,0.000621890547263682,0.000184195984527537,0.000638297872340425,0.000968366688185926,0.00310736773243928,0.00331840053094409,0.000825423029302518,0.00198259720233506,0.00142146410803127,0.00325119780971937,0.00576368876080692,0.00198331498103051
"3673",3673,0.000236016049091338,0.000452488687782805,0.00116328257191201,0.000475209884365595,0,0.000386922035209905,0,0.000821018062397373,0.000424052243236367,0.000432152117545376,0.00031055900621118,0.000369276218611521,0.000212947189097104,0.000323153982872839,0.000408730483119431,0.00033206043499917,0.000205846027171676,0.00099767209843698,0,0.000342817963661296,0.000481927710843373,0.00039886346507454
"3674",3674,0.000235404896421846,0.000224769611148573,0.000209819555182543,0,0,0.000192049164586134,0,0,0.000424340151065094,0.000431127398146152,0,0.000366905155017428,0.000421318727617443,0.000322736808132968,8.17193756639699e-05,0.00049660652209899,0,0.000332336324360253,0,0.00033921302578019,0.000480538202787122,0.000217089758000415
"3675",3675,0.0023623907394283,0.00179734891035722,0.00125957804135615,0.00141509433962264,0.00152322924600152,0.000384615384615385,0.00184162062615101,0,0.000254668930390492,0.000432432432432432,0.000621504039776259,0.000367309458218549,0.000422922393740749,0.000323572237502022,0.00196335078534031,0.0014903129657228,0.000618811881188119,0.00111098766803688,0.000355492356914326,0.00152827305145186,0.00240269101393561,0.00107029554772298
"3676",3676,0.00145313635262775,0.00298370438375029,0.0010752688172043,0.00449726951493736,0.00116640746500778,0.000585251658213032,0,0.00289017341040462,0.00190525677665194,0.000656311529205863,0.000637551801083838,0.00112233445566779,0.00152140838948055,0.0016739203213927,0.00119494708091499,0.00119108388633657,0.000629987400251995,0.00118920204542752,0.0025706940874036,0.00139542996685854,0.00343642611683849,0.00160836978379331
"3677",3677,0.00243486729973216,0.000924428010168708,0.00130293159609121,0.00161056530842326,0.00274725274725275,0.000781708032050029,0.0012666244458518,0.00124018189334436,0.00162559890485969,0.000657030223390276,0.00125156445556946,0.000942329438371655,0.000656167979002625,0.000336530371866061,0.00142545698473923,0.00134138162307176,0.000833333333333333,0.00102040816326531,0.00184433788270011,0.00157535445475232,0.00148441365660564,0.00130011746687818
"3678",3678,0.00515084621044886,0.00206564149644251,0.00234441602728048,0.00161394448030988,0.00347088314693405,0.00117531831537708,0,0,0.000942668609135316,0.000440917107583774,0.00189095493224078,0.000569692366122294,0.000221238938053097,0.000507185122569738,0.00168024867680417,0.0011746937405605,0.00104427736006683,0.00145454545454545,0.000743218134522482,0.00280849569949096,0.00348605577689243,0.00156120198073241
"3679",3679,0.000520697734964853,0.000470477534697718,0.000430431507586355,0.000163371998039536,0.000396039603960396,0.000394321766561514,0.000618811881188119,0,0.000257091438855086,0,0.000628535512256443,0.000380517503805175,0.000442869796279894,0.00120898100172712,0.000671366230278617,0.000167420056922819,0.000208811860513677,0.000365987556423082,0.000766283524904215,0.00124977682556686,0,0.000444847301644356
"3680",3680,0.000260281103591879,0.000233263354327035,0,0.000162337662337662,0.000389863547758285,0.00039177277179236,0,0,0.000171453064723532,0.000448430493273543,0.000314861460957179,0.000192381685263563,0.000223413762287757,0.000515907136715391,0.000167686761130209,0,0,0,0,0.000540345821325648,0,0.000191047553594478
"3681",3681,0.00835073068893528,0.00116306117701791,0.000741918388977212,0.000648929266709929,0.00194174757281553,0.000589275191514437,0.00120627261761158,0,0.000517063081695967,0,0.00127064803049555,0.00038572806171649,0.000671742051052396,0.000343347639484979,0.000675333445888908,0.00117984156413282,0.000415368639667705,0.000121936349225704,0.0011463507833397,0.00162016201620162,0.00301356102461075,0.00123823893290926
"3682",3682,0.00154241645244216,0.00091324200913242,0.00137638962413976,0.000958007344722976,0.000773993808049536,0.00154142581888247,0.00242571255306246,0.00202511138112596,0.00129221226740179,0.000675219446320054,0.000629524708844822,0.000949848024316109,0.00108719286801479,0.000839630562552477,0.00135055288258631,0.00185591361565716,0.000415713988775722,0.000483091787439614,0.00111441307578009,0.00123631225715295,0.000987166831194472,0.00116538530036162
"3683",3683,0.0038550501156515,0.00204313280363224,0.00135969040895304,0.00142879822193999,0.00191570881226054,0.000957304231284702,0.00120048019207683,0,0.00154812075341877,0.000224517287831163,0.000940144155437167,0.000569584203531422,0.000651182982418059,0.000668896321070234,0.00125934010578457,0.000841325929665152,0.000821692686935086,0.000599736116108912,0.000736105999263894,0.00245398773006135,0.000982318271119843,0.00119319606325926
